"cgmlst_ST"	"cgmlst_distance"	"cgmlst_found_loci"	"cgmlst_genome_match"	"cgmlst_matching_alleles"	"cgmlst_subspecies"	"fasta_filepath"	"genome"	"h1"	"h2"	"o_antigen"	"qc_messages"	"qc_status"	"serogroup"	"serovar"	"serovar_antigen"	"serovar_cgmlst"
"316"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12626352_assembly.fasta"	"SRR12626352_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"317"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12628472_assembly.fasta"	"SRR12628472_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"318"	NA	0.0515151515151515	319	"2018-SEQ-0501"	313	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12633875_assembly.fasta"	"SRR12633875_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"FAIL: Moderate number of cgMLST330 loci missing (n=11 > 10) | INFO: Number of cgMLST330 loci found (n=319)"	"WARNING"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"319"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12634137_assembly.fasta"	"SRR12634137_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"320"	NA	0.0272727272727272	326	"2018-CAL-0016"	321	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12641660_assembly.fasta"	"SRR12641660_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=326)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"321"	NA	0.0212121212121212	329	"2018-SEQ-0351"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12672221_assembly.fasta"	"SRR12672221_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"322"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12684592_assembly.fasta"	"SRR12684592_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"323"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12684593_assembly.fasta"	"SRR12684593_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"324"	NA	0.0181818181818182	329	"2018-CAL-0016"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12684670_assembly.fasta"	"SRR12684670_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"325"	NA	0.0181818181818182	329	"2018-CAL-0016"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12684757_assembly.fasta"	"SRR12684757_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"FAIL: Wzx/Wzy genes missing. Cannot determine O-antigen group/serogroup. Cannot accurately predict serovar from antigen genes. | INFO: Number of cgMLST330 loci found (n=329)"	"FAIL"	"-"	"Dublin"	"Kiel|Dublin|Sylvania"	"Dublin"
"326"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12684857_assembly.fasta"	"SRR12684857_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"327"	NA	0.0181818181818182	329	"2018-SEQ-0501"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12684938_assembly.fasta"	"SRR12684938_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"328"	NA	0.0181818181818182	329	"2018-SEQ-0501"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12684977_assembly.fasta"	"SRR12684977_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"329"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12685004_assembly.fasta"	"SRR12685004_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"330"	3218731726	0.0181818181818182	330	"2018-CAL-0016"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR1269326_assembly.fasta"	"SRR1269326_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=330)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"331"	NA	0.0181818181818182	329	"2018-CAL-0016"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR1269370_assembly.fasta"	"SRR1269370_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"332"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12713728_assembly.fasta"	"SRR12713728_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"333"	1659627818	0.0242424242424243	330	"2018-SEQ-0501"	322	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12713729_assembly.fasta"	"SRR12713729_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=330)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"334"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12714011_assembly.fasta"	"SRR12714011_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"335"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12714025_assembly.fasta"	"SRR12714025_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"336"	NA	0.0272727272727272	329	"2018-SEQ-0351"	321	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12768102_assembly.fasta"	"SRR12768102_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"337"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12781631_assembly.fasta"	"SRR12781631_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"338"	NA	0.0272727272727272	329	"2018-SEQ-0244"	321	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12781939_assembly.fasta"	"SRR12781939_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"339"	NA	0.0181818181818182	329	"2018-SEQ-0501"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12781940_assembly.fasta"	"SRR12781940_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"340"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12781942_assembly.fasta"	"SRR12781942_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"341"	NA	0.0181818181818182	329	"2018-SEQ-0501"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12781943_assembly.fasta"	"SRR12781943_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"342"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12781945_assembly.fasta"	"SRR12781945_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"343"	NA	0.0212121212121212	329	"2018-SEQ-0351"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12795800_assembly.fasta"	"SRR12795800_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"344"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12799275_assembly.fasta"	"SRR12799275_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"345"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12799277_assembly.fasta"	"SRR12799277_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"346"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12799278_assembly.fasta"	"SRR12799278_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"347"	NA	0.0181818181818182	329	"2018-CAL-0016"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12799280_assembly.fasta"	"SRR12799280_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"348"	NA	0.0212121212121212	329	"2018-SEQ-0351"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12799282_assembly.fasta"	"SRR12799282_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"349"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12811732_assembly.fasta"	"SRR12811732_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"350"	NA	0.0181818181818182	329	"2018-SEQ-0501"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817682_assembly.fasta"	"SRR12817682_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"351"	NA	0.0272727272727272	327	"2018-CAL-0016"	321	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817683_assembly.fasta"	"SRR12817683_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=327)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"352"	3154048569	0.0212121212121212	330	"2018-SEQ-0244"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817684_assembly.fasta"	"SRR12817684_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=330)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"353"	NA	0.0242424242424243	329	"2018-SEQ-0304"	322	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817685_assembly.fasta"	"SRR12817685_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"354"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817686_assembly.fasta"	"SRR12817686_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"355"	NA	0.0272727272727272	329	"2018-SEQ-0305"	321	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817687_assembly.fasta"	"SRR12817687_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"356"	NA	0.0545454545454546	318	"2018-CAL-0016"	312	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817688_assembly.fasta"	"SRR12817688_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"FAIL: Moderate number of cgMLST330 loci missing (n=12 > 10) | INFO: Number of cgMLST330 loci found (n=318)"	"WARNING"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"357"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817689_assembly.fasta"	"SRR12817689_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"358"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817693_assembly.fasta"	"SRR12817693_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"359"	NA	0.0212121212121212	329	"2018-SEQ-0351"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817694_assembly.fasta"	"SRR12817694_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"360"	NA	0.0212121212121212	329	"2018-SEQ-0351"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12817763_assembly.fasta"	"SRR12817763_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"361"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828246_assembly.fasta"	"SRR12828246_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"362"	NA	0.0212121212121212	329	"2018-SEQ-0351"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828247_assembly.fasta"	"SRR12828247_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"363"	NA	0.0212121212121212	329	"2018-SEQ-0351"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828248_assembly.fasta"	"SRR12828248_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"364"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828249_assembly.fasta"	"SRR12828249_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"365"	NA	0.0242424242424243	329	"2018-SEQ-0306"	322	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828251_assembly.fasta"	"SRR12828251_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"366"	NA	0.0242424242424243	329	"2018-SEQ-0306"	322	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828252_assembly.fasta"	"SRR12828252_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"367"	NA	0.0212121212121212	329	"2018-SEQ-0351"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828253_assembly.fasta"	"SRR12828253_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"368"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828254_assembly.fasta"	"SRR12828254_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"369"	NA	0.0212121212121212	329	"2018-SEQ-0304"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828256_assembly.fasta"	"SRR12828256_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"370"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828257_assembly.fasta"	"SRR12828257_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"371"	NA	0.0212121212121212	329	"2018-SEQ-0304"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828258_assembly.fasta"	"SRR12828258_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"372"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828263_assembly.fasta"	"SRR12828263_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"373"	NA	0.0242424242424243	329	"2018-CAL-0016"	322	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828266_assembly.fasta"	"SRR12828266_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"374"	NA	0.0242424242424243	329	"2018-SEQ-0244"	322	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828267_assembly.fasta"	"SRR12828267_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"375"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12828268_assembly.fasta"	"SRR12828268_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"376"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12832783_assembly.fasta"	"SRR12832783_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"377"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12832811_assembly.fasta"	"SRR12832811_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"378"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12832819_assembly.fasta"	"SRR12832819_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"379"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12832830_assembly.fasta"	"SRR12832830_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"380"	NA	0.0181818181818182	329	"2018-CAL-0016"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12832832_assembly.fasta"	"SRR12832832_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"381"	NA	0.0212121212121212	329	"2018-CAL-0016"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12832843_assembly.fasta"	"SRR12832843_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"382"	NA	0.0212121212121212	329	"2018-SEQ-0501"	323	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR1284696_assembly.fasta"	"SRR1284696_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"383"	NA	0.0181818181818182	329	"2018-CAL-0016"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12882007_assembly.fasta"	"SRR12882007_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"384"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12884622_assembly.fasta"	"SRR12884622_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"385"	NA	0.0181818181818182	329	"2018-SEQ-0351"	324	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12887522_assembly.fasta"	"SRR12887522_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=329)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"386"	3244627018	0.0484848484848485	330	"2018-CAL-0016"	314	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12905926_assembly.fasta"	"SRR12905926_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=330)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
"387"	591360466	0.0151515151515151	330	"2014-LET-0216"	325	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR1292268_assembly.fasta"	"SRR1292268_assembly"	"r"	"1,2"	"1,4,[5],12"	"INFO: Number of cgMLST330 loci found (n=330)"	"PASS"	"B"	"Heidelberg"	"Heidelberg|Bradford"	"Heidelberg"
"388"	2292064093	0.0272727272727272	330	"2018-SEQ-0501"	321	"enterica"	"/scratch/smk459/dub-omics/1.3-unicyclerentero/assemblies/SRR12939121_assembly.fasta"	"SRR12939121_assembly"	"g,p"	"-"	"1,9,12[Vi]"	"INFO: Number of cgMLST330 loci found (n=330)"	"PASS"	"D1"	"Dublin"	"Kiel|Dublin"	"Dublin"
